"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","year","t1","t2","good"
"1","Call helps #Cubs
Ball 1 should be strike 1
Top 9 Jansen vs Heyward
4% call same
5.1in from edge https://t.co/AQ04PtlcnD",FALSE,1,NA,2017-05-28 23:32:09,FALSE,NA,"868973195625410560",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Jansen vs Heywar","Jansen","helps"
"2","Call helps #Cubs
Strike 3 should be ball 3
Bot 8 Pena vs Eibner
16% call same
2.1in from edge https://t.co/ArcVGIZoWC",FALSE,1,NA,2017-05-28 23:19:38,FALSE,NA,"868970047871606786",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Pena vs Eibner
1","Pena","helps"
"3","Call helps #Cubs
Strike 2 should be ball 2
Bot 7 Rondon vs Hernandez
22% call same
1.6in from edge https://t.co/d9Onp9FBJw",FALSE,0,NA,2017-05-28 23:00:19,FALSE,NA,"868965186526425088",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Rondon vs Hernan","Rondon","helps"
"4","Call hurts #Cubs
Strike 3 should be ball 3
Top 7 Romo vs Contreras
38% call same
0.6in from edge https://t.co/ZBHJjzK9D1",FALSE,2,NA,2017-05-28 22:40:16,FALSE,NA,"868960138480295936",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Romo vs Contrera","Romo","hurts"
"5","Call helps #Cubs
Strike 1 should be ball 1
Bot 4 Lester vs Forsythe
20% call same
2.4in from edge https://t.co/fxKPt8TP8t",FALSE,1,NA,2017-05-28 21:51:07,FALSE,NA,"868947771352600576",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lester vs Forsyt","Lester","helps"
"6","Call helps #Cubs
Strike 1 should be ball 1
Bot 3 Lester vs Taylor
2% call same
4.4in from edge https://t.co/vuaSfz8qQr",FALSE,4,NA,2017-05-28 21:21:22,FALSE,NA,"868940284092133376",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lester vs Taylor","Lester","helps"
"7","Call hurts #Cubs
Strike 1 should be ball 2
Top 3 Kershaw vs Contreras
4% call same
4.6in from edge https://t.co/V62sQ4JrvF",FALSE,5,NA,2017-05-28 21:10:00,FALSE,NA,"868937422247268356",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",7,FALSE,FALSE,NA,NA,"2017","Kershaw vs Contr","Kershaw","hurts"
"8","Call hurts #Cubs
Ball 1 should be strike 1
Bot 2 Lester vs Forsythe
10% call same
2.9in from edge https://t.co/IL7LcQnBm3",FALSE,3,NA,2017-05-28 20:58:59,FALSE,NA,"868934649409568768",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Lester vs Forsyt","Lester","hurts"
"9","Call hurts #Cubs
Ball 3 should be strike 3
Bot 2 Lester vs Barnes
38% call same
0.9in from edge https://t.co/mf6lDQS0Sg",FALSE,6,NA,2017-05-28 20:53:44,FALSE,NA,"868933329000824832",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",13,FALSE,FALSE,NA,NA,"2017","Lester vs Barnes","Lester","hurts"
"10","Call hurts #Cubs
Strike 1 should be ball 1
Top 2 Kershaw vs Bryant
6% call same
4.6in from edge https://t.co/DLxHnmGDN7",FALSE,4,NA,2017-05-28 20:44:34,FALSE,NA,"868931023232544769",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Kershaw vs Bryan","Kershaw","hurts"
"11","Call helps #Cubs
Strike 3 should be ball 2
Bot 8 Rondon vs Taylor
16% call same
2.1in from edge https://t.co/wlGtHAdrHe",FALSE,1,NA,2017-05-28 01:51:08,FALSE,NA,"868645785382080512",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Rondon vs Taylor","Rondon","helps"
"12","Call helps #Cubs
Strike 2 should be ball 3
Bot 7 Strop vs Bellinger
24% call same
1.6in from edge https://t.co/yoxC6OG3p8",FALSE,0,NA,2017-05-28 01:24:13,FALSE,NA,"868639010733920256",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Strop vs Belling","Strop","helps"
"13","Call helps #Cubs
Ball 1 should be strike 2
Top 7 Stripling vs Happ
10% call same
3.1in from edge https://t.co/B4AlFsEEBl",FALSE,0,NA,2017-05-28 01:14:10,FALSE,NA,"868636482600407044",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Stripling vs Hap","Stripling","helps"
"14","Call hurts #Cubs
Ball 1 should be strike 1
Bot 6 Duensing vs Seager
24% call same
1.9in from edge https://t.co/HCKYEDEP9t",FALSE,0,NA,2017-05-28 01:05:55,FALSE,NA,"868634403983032322",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Duensing vs Seag","Duensing","hurts"
"15","Call hurts #Cubs
Strike 2 should be ball 1
Top 5 McCarthy vs Montero
6% call same
3.6in from edge https://t.co/IJYojdmPBr",FALSE,1,NA,2017-05-28 00:29:12,FALSE,NA,"868625166355582976",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","McCarthy vs Mont","McCarthy","hurts"
"16","Call hurts #Cubs
Ball 1 should be strike 2
Bot 4 Lackey vs Gonzalez
10% call same
2.9in from edge https://t.co/1D9VLoEmVC",FALSE,1,NA,2017-05-28 00:17:07,FALSE,NA,"868622125367787520",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Lackey vs Gonzal","Lackey","hurts"
"17","Call hurts #Cubs
Ball 1 should be strike 3
Bot 3 Lackey vs McCarthy
38% call same
0.6in from edge https://t.co/SFujiNGymQ",FALSE,1,NA,2017-05-28 00:02:10,FALSE,NA,"868618360958930946",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Lackey vs McCart","Lackey","hurts"
"18","Call helps #Cubs
Ball 3 should be strike 2
Top 3 McCarthy vs Schwarber
22% call same
1.6in from edge https://t.co/A3nKmj2ysm",FALSE,1,NA,2017-05-27 23:58:46,FALSE,NA,"868617506424053760",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","McCarthy vs Schw","McCarthy","helps"
"19","Call helps #Cubs
Ball 2 should be strike 2
Top 3 McCarthy vs Schwarber
22% call same
1.6in from edge https://t.co/pIqpUMPGtm",FALSE,1,NA,2017-05-27 23:58:24,FALSE,NA,"868617414153515008",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","McCarthy vs Schw","McCarthy","helps"
"20","Call hurts #Cubs
Strike 1 should be ball 2
Top 3 McCarthy vs Jay
22% call same
1.9in from edge https://t.co/o3aU62lETb",FALSE,0,NA,2017-05-27 23:56:54,FALSE,NA,"868617036737466368",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","McCarthy vs Jay
","McCarthy","hurts"
"21","Call hurts #Cubs
Ball 4 should be strike 3
Bot 1 Lackey vs Seager
34% call same
0.9in from edge https://t.co/xhyMb04ngg",FALSE,1,NA,2017-05-27 23:28:48,FALSE,NA,"868609964214022144",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Lackey vs Seager","Lackey","hurts"
"22","Call helps #Cubs
Ball 2 should be strike 1
Top 1 McCarthy vs Schwarber
0% call same
8.4in from edge https://t.co/moLJbRav1H",FALSE,3,NA,2017-05-27 23:17:37,FALSE,NA,"868607150968500225",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",5,FALSE,FALSE,NA,NA,"2017","McCarthy vs Schw","McCarthy","helps"
"23","Call helps #Cubs
Ball 1 should be strike 1
Top 1 McCarthy vs Jay
2% call same
4.4in from edge https://t.co/gfZN9CJFy9",FALSE,0,NA,2017-05-27 23:16:26,FALSE,NA,"868606853655257089",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","McCarthy vs Jay
","McCarthy","helps"
"24","Call helps #Cubs
Ball 1 should be strike 1
Top 7 Baez vs Contreras
18% call same
1.9in from edge https://t.co/seAbwUDNSW",FALSE,1,NA,2017-05-27 04:19:10,FALSE,NA,"868320650598993921",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Baez vs Contrera","Baez","helps"
"25","Call hurts #Cubs
Strike 1 should be ball 1
Top 5 Wood vs Heyward
8% call same
3.1in from edge https://t.co/zp2m9k7s6m",FALSE,1,NA,2017-05-27 03:36:50,FALSE,NA,"868309999247872000",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Wood vs Heyward
","Wood","hurts"
"26","Call helps #Cubs
Ball 3 should be strike 3
Top 4 Wood vs Rizzo
22% call same
2.1in from edge https://t.co/EjKxndXf5J",FALSE,1,NA,2017-05-27 03:09:35,FALSE,NA,"868303139547598848",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Wood vs Rizzo
22","Wood","helps"
"27","Call helps #Cubs
Ball 3 should be strike 3
Top 2 Wood vs Contreras
30% call same
1.1in from edge https://t.co/QTNRItJ366",FALSE,2,NA,2017-05-27 02:31:16,FALSE,NA,"868293495915769856",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Wood vs Contrera","Wood","helps"
"28","Call helps #Cubs
Ball 1 should be strike 1
Bot 8 Osich vs Happ
20% call same
2.1in from edge https://t.co/7G6lwIoFgw",FALSE,1,NA,2017-05-25 20:43:47,FALSE,NA,"867843663086456832",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Osich vs Happ
20","Osich","helps"
"29","Call helps #Cubs
Strike 1 should be ball 1
Top 7 Montgomery vs Williamson
2% call same
4.9in from edge https://t.co/3TDfVEBOuL",FALSE,1,NA,2017-05-25 20:13:59,FALSE,NA,"867836162882375680",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Montgomery vs Wi","Montgomery","helps"
"30","Call hurts #Cubs
Ball 4 should be strike 3
Top 4 Butler vs Posey
0% call same
11.9in from edge https://t.co/Vy7e0f02rI",FALSE,14,NA,2017-05-25 19:12:56,FALSE,NA,"867820797494251520",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",12,FALSE,FALSE,NA,NA,"2017","Butler vs Posey
","Butler","hurts"
"31","Call helps #Cubs
Ball 1 should be strike 2
Bot 1 Samardzija vs Rizzo
14% call same
2.6in from edge https://t.co/WG2pZgzEr6",FALSE,1,NA,2017-05-25 18:36:33,FALSE,NA,"867811643585167363",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Samardzija vs Ri","Samardzija","helps"
"32","Call hurts #Cubs
Ball 1 should be strike 1
Top 9 Davis vs Williamson
12% call same
2.9in from edge https://t.co/xvwO8h4Ey5",FALSE,6,NA,2017-05-25 02:52:14,FALSE,NA,"867573999961874432",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Davis vs William","Davis","hurts"
"33","Call helps #Cubs
Strike 2 should be ball 4
Top 8 Uehara vs Belt
24% call same
1.6in from edge https://t.co/5Vp9fSRvc5",FALSE,0,NA,2017-05-25 02:25:46,FALSE,NA,"867567336756310019",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Uehara vs Belt
2","Uehara","helps"
"34","Call helps #Cubs
Strike 1 should be ball 2
Top 8 Uehara vs Belt
24% call same
1.6in from edge https://t.co/9FqWpHIP0m",FALSE,0,NA,2017-05-25 02:25:46,FALSE,NA,"867567336399699969",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Uehara vs Belt
2","Uehara","helps"
"35","Call helps #Cubs
Strike 2 should be ball 4
Top 8 Uehara vs Belt
32% call same
1.1in from edge https://t.co/SqaEh8GVLc",FALSE,2,NA,2017-05-25 02:25:00,FALSE,NA,"867567146406223874",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Uehara vs Belt
3","Uehara","helps"
"36","Call helps #Cubs
Strike 1 should be ball 2
Top 8 Uehara vs Belt
24% call same
1.6in from edge https://t.co/oJShvnoVXv",FALSE,1,NA,2017-05-25 02:23:32,FALSE,NA,"867566773767475200",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Uehara vs Belt
2","Uehara","helps"
"37","Call helps #Cubs
Strike 1 should be ball 2
Top 8 Uehara vs Panik
14% call same
2.4in from edge https://t.co/5XJkEsFi0C",FALSE,2,NA,2017-05-25 02:21:01,FALSE,NA,"867566141694251008",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Uehara vs Panik
","Uehara","helps"
"38","Call helps #Cubs
Ball 2 should be strike 3
Bot 7 Kontos vs Happ
24% call same
1.4in from edge https://t.co/qSASuAvNbf",FALSE,3,NA,2017-05-25 02:11:55,FALSE,NA,"867563851851550720",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Kontos vs Happ
2","Kontos","helps"
"39","Call helps #Cubs
Ball 3 should be strike 1
Bot 1 Moore vs Almora
0% call same
10.1in from edge https://t.co/1yoVprH3Mr",FALSE,3,NA,2017-05-25 00:18:55,FALSE,NA,"867535415229784064",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Moore vs Almora
","Moore","helps"
"40","Call helps #Cubs
Strike 1 should be ball 1
Top 1 Hendricks vs Panik
0% call same
6.4in from edge https://t.co/dBZAJXwjaN",FALSE,1,NA,2017-05-25 00:15:40,FALSE,NA,"867534595608195072",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Hendricks vs Pan","Hendricks","helps"
"41","Call hurts #Cubs
Ball 2 should be strike 3
Top 1 Hendricks vs Span
0% call same
11.4in from edge https://t.co/s7L2p9uhjc",FALSE,2,NA,2017-05-25 00:15:17,FALSE,NA,"867534498593898497",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Hendricks vs Spa","Hendricks","hurts"
"42","Call helps #Cubs
Strike 2 should be ball 2
Top 1 Hendricks vs Span
0% call same
9.4in from edge https://t.co/spLB0mfrCB",FALSE,1,NA,2017-05-25 00:15:16,FALSE,NA,"867534495590830080",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Hendricks vs Spa","Hendricks","helps"
"43","Call hurts #Cubs
Ball 1 should be strike 2
Top 1 Hendricks vs Span
0% call same
7.1in from edge https://t.co/dnEpSOwyrH",FALSE,1,NA,2017-05-25 00:15:16,FALSE,NA,"867534494940758018",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Hendricks vs Spa","Hendricks","hurts"
"44","Call helps #Cubs
Strike 1 should be ball 1
Top 1 Hendricks vs Span
0% call same
10.9in from edge https://t.co/Joz4Z8o7l4",FALSE,1,NA,2017-05-25 00:14:39,FALSE,NA,"867534340741365761",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Hendricks vs Spa","Hendricks","helps"
"45","Call helps #Cubs
Ball 3 should be strike 3
Bot 5 Cueto vs Lester
18% call same
2.1in from edge https://t.co/SmOWqAZnHX",FALSE,1,NA,2017-05-24 01:22:30,FALSE,NA,"867189029632135168",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Cueto vs Lester
","Cueto","helps"
"46","Call helps #Cubs
Ball 1 should be strike 2
Bot 4 Cueto vs Happ
16% call same
2.4in from edge https://t.co/fBdDtTm0na",FALSE,1,NA,2017-05-24 01:04:04,FALSE,NA,"867184389670805504",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Cueto vs Happ
16","Cueto","helps"
"47","Call helps #Cubs
Strike 3 should be ball 3
Top 8 Rondon vs Ruggiano
30% call same
1.1in from edge https://t.co/2nAlaugPKH",FALSE,2,NA,2017-05-23 02:13:16,FALSE,NA,"866839416635084800",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Rondon vs Ruggia","Rondon","helps"
"48","Call hurts #Cubs
Strike 3 should be ball 3
Bot 7 Blach vs Russell
30% call same
1.1in from edge https://t.co/6DH7RGJo9S",FALSE,3,NA,2017-05-23 02:12:27,FALSE,NA,"866839209268654081",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Blach vs Russell","Blach","hurts"
"49","Call hurts #Cubs
Strike 3 should be ball 4
Bot 6 Blach vs Bryant
4% call same
3.9in from edge https://t.co/zRIlEtdR9I",FALSE,21,NA,2017-05-23 01:55:55,FALSE,NA,"866835047558590464",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",24,FALSE,FALSE,NA,NA,"2017","Blach vs Bryant
","Blach","hurts"
"50","Call helps #Cubs
Ball 1 should be strike 2
Bot 7 Feliz vs Russell
16% call same
2.1in from edge https://t.co/A8U3cBo6Wq",FALSE,2,NA,2017-05-21 21:07:06,FALSE,NA,"866399980445192193",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Feliz vs Russell","Feliz","helps"
"51","Call helps #Cubs
Ball 1 should be strike 2
Bot 7 Feliz vs Happ
10% call same
2.6in from edge https://t.co/CiSZZx76pq",FALSE,1,NA,2017-05-21 20:56:30,FALSE,NA,"866397312452526080",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Feliz vs Happ
10","Feliz","helps"
"52","Call hurts #Cubs
Ball 1 should be strike 2
Top 7 Strop vs Braun
10% call same
2.6in from edge https://t.co/88OlQcMqMd",FALSE,3,NA,2017-05-21 20:53:25,FALSE,NA,"866396536724484097",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",4,FALSE,FALSE,NA,NA,"2017","Strop vs Braun
1","Strop","hurts"
"53","Call hurts #Cubs
Ball 2 should be strike 1
Top 6 Arrieta vs Arcia
20% call same
2.1in from edge https://t.co/e9Lez0Cym6",FALSE,3,NA,2017-05-21 20:26:04,FALSE,NA,"866389651065622531",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Arrieta vs Arcia","Arrieta","hurts"
"54","Call hurts #Cubs
Ball 1 should be strike 2
Top 6 Arrieta vs Bandy
24% call same
1.6in from edge https://t.co/mG1eGIVBOO",FALSE,1,NA,2017-05-21 20:21:08,FALSE,NA,"866388410801553409",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Arrieta vs Bandy","Arrieta","hurts"
"55","Call hurts #Cubs
Strike 2 should be ball 2
Bot 1 Anderson vs Bryant
8% call same
3.9in from edge https://t.co/TA8yi8hiUN",FALSE,0,NA,2017-05-21 18:36:39,FALSE,NA,"866362118400094209",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Anderson vs Brya","Anderson","hurts"
"56","Call hurts #Cubs
Strike 1 should be ball 1
Bot 7 Peralta vs Jay
12% call same
2.6in from edge https://t.co/nz817U4Qoj",FALSE,2,NA,2017-05-19 23:08:04,FALSE,NA,"865705646582321153",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Peralta vs Jay
1","Peralta","hurts"
"57","Call helps #Cubs
Ball 2 should be strike 3
Bot 7 Peralta vs La Stella
26% call same
1.9in from edge https://t.co/m59Yl9tt2V",FALSE,1,NA,2017-05-19 23:05:19,FALSE,NA,"865704953050001417",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Peralta vs La St","Peralta","helps"
"58","Call hurts #Cubs
Ball 3 should be strike 2
Top 7 Duensing vs Franklin
14% call same
2.9in from edge https://t.co/hT0NWNzsn7",FALSE,3,NA,2017-05-19 22:57:45,FALSE,NA,"865703047481241601",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Duensing vs Fran","Duensing","hurts"
"59","Call helps #Cubs
Ball 3 should be strike 3
Bot 6 Drake vs Happ
22% call same
1.9in from edge https://t.co/0c2TjfH4Y3",FALSE,1,NA,2017-05-19 22:48:30,FALSE,NA,"865700719533465601",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Drake vs Happ
22","Drake","helps"
"60","Call hurts #Cubs
Ball 3 should be strike 3
Top 6 Johnson vs Arcia
22% call same
1.9in from edge https://t.co/VJvmzK3rNQ",FALSE,2,NA,2017-05-19 22:45:48,FALSE,NA,"865700042887372800",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",2,FALSE,FALSE,NA,NA,"2017","Johnson vs Arcia","Johnson","hurts"
"61","Call helps #Cubs
Strike 2 should be ball 1
Top 6 Johnson vs Broxton
10% call same
3.1in from edge https://t.co/dE1LmhqeUR",FALSE,2,NA,2017-05-19 22:43:00,FALSE,NA,"865699338646941697",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Johnson vs Broxt","Johnson","helps"
"62","Call hurts #Cubs
Ball 2 should be strike 2
Top 6 Johnson vs Santana
16% call same
2.6in from edge https://t.co/pbmC11P7JO",FALSE,4,NA,2017-05-19 22:39:20,FALSE,NA,"865698413060513794",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Johnson vs Santa","Johnson","hurts"
"63","Call helps #Cubs
Ball 2 should be strike 1
Bot 4 Espino vs Zobrist
20% call same
1.9in from edge https://t.co/ulF8mLkwpc",FALSE,1,NA,2017-05-19 19:51:30,FALSE,NA,"865656177232719874",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Espino vs Zobris","Espino","helps"
"64","Call helps #Cubs
Strike 1 should be ball 1
Top 3 Butler vs Broxton
20% call same
1.9in from edge https://t.co/2qcHaAjWx3",FALSE,1,NA,2017-05-19 19:14:08,FALSE,NA,"865646772693082113",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Butler vs Broxto","Butler","helps"
"65","Call helps #Cubs
Ball 4 should be strike 3
Bot 8 Storen vs Rizzo
16% call same
2.9in from edge https://t.co/trazgUAdGg",FALSE,3,NA,2017-05-18 21:05:06,FALSE,NA,"865312311829041155",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",3,FALSE,FALSE,NA,NA,"2017","Storen vs Rizzo
","Storen","helps"
"66","Call hurts #Cubs
Ball 1 should be strike 2
Top 7 Rondon vs Duvall
24% call same
1.4in from edge https://t.co/rb6IfojqQL",FALSE,2,NA,2017-05-18 20:36:44,FALSE,NA,"865305173853392896",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Rondon vs Duvall","Rondon","hurts"
"67","Call helps #Cubs
Strike 1 should be ball 3
Top 7 Lester vs Barnhart
22% call same
1.6in from edge https://t.co/OWRzOp9MbV",FALSE,0,NA,2017-05-18 20:20:24,FALSE,NA,"865301060990238721",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lester vs Barnha","Lester","helps"
"68","Call helps #Cubs
Strike 1 should be ball 3
Top 6 Lester vs Suarez
22% call same
2.1in from edge https://t.co/wwzjRcdvHL",FALSE,0,NA,2017-05-18 20:03:52,FALSE,NA,"865296900282617856",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lester vs Suarez","Lester","helps"
"69","Call hurts #Cubs
Ball 4 should be strike 2
Top 6 Lester vs Votto
20% call same
1.9in from edge https://t.co/5ffiSJdjNJ",FALSE,2,NA,2017-05-18 20:00:08,FALSE,NA,"865295961568026626",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",1,FALSE,FALSE,NA,NA,"2017","Lester vs Votto
","Lester","hurts"
"70","Call helps #Cubs
Strike 1 should be ball 2
Top 6 Lester vs Cozart
24% call same
1.4in from edge https://t.co/Z3xO2lhRFm",FALSE,1,NA,2017-05-18 19:57:33,FALSE,NA,"865295312851804161",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Lester vs Cozart","Lester","helps"
"71","Call helps #Cubs
Ball 1 should be strike 1
Bot 5 Wood vs Almora Jr.
12% call same
2.6in from edge https://t.co/KZRvQXuF2z",FALSE,1,NA,2017-05-18 19:49:48,FALSE,NA,"865293360214528001",NA,"<a href=""http://www.902a.com"" rel=""nofollow"">902a</a>","CubsUmp",0,FALSE,FALSE,NA,NA,"2017","Wood vs Almora J","Wood","helps"
